,LS,BST,LLRBT,BF
226,1.6874982975423336e-05,1.1958996765315533e-05,4.24169993493706e-05,1.0541989468038082e-05
227,1.675001112744212e-05,1.4416989870369434e-05,3.8416008464992046e-05,1.0082992957904935e-05
228,1.712498487904668e-05,1.5124998753890395e-05,4.229199839755893e-05,1.0832998668774962e-05
229,1.4833000022917986e-05,7.95899541117251e-06,3.766699228435755e-05,1.0458985343575478e-05
230,1.533300383016467e-05,9.167008101940155e-06,3.225001273676753e-05,1.0292016668245196e-05
231,1.5124998753890395e-05,1.0375020792707801e-05,3.8124999264255166e-05,1.0374991688877344e-05
232,1.7833983292803168e-05,1.2665987014770508e-05,4.054099554196e-05,1.0375020792707801e-05
233,1.6833015251904726e-05,8.08399636298418e-06,4.041698412038386e-05,1.0041985660791397e-05
234,1.691700890660286e-05,1.1458003427833319e-05,4.3208012357354164e-05,1.0791001841425896e-05
235,1.6709003830328584e-05,1.1832977179437876e-05,4.050001734867692e-05,1.0541989468038082e-05
236,1.6874982975423336e-05,1.0374991688877344e-05,3.8416997995227575e-05,1.0624993592500687e-05
237,1.724998583085835e-05,1.1833006283268332e-05,4.383301711641252e-05,1.1750002158805728e-05
238,1.733301905915141e-05,1.6458012396469712e-05,4.0915998397395015e-05,1.0042014764621854e-05
239,1.7084006685763597e-05,1.3167009456083179e-05,4.225000157020986e-05,1.0749994544312358e-05
240,1.7166981706395745e-05,7.916998583823442e-06,3.779100370593369e-05,1.0540999937802553e-05
241,1.6292004147544503e-05,1.6332982340827584e-05,3.3208983950316906e-05,1.0957999620586634e-05
242,1.6125006368383765e-05,8.417002391070127e-06,4.408400855027139e-05,1.0042014764621854e-05
243,1.750001683831215e-05,9.124982170760632e-06,3.904200275428593e-05,1.0332994861528277e-05
244,1.5291007002815604e-05,7.0420210249722e-06,4.4459011405706406e-05,1.0167015716433525e-05
245,1.6458012396469712e-05,1.3749988283962011e-05,3.9790989831089973e-05,1.058299676515162e-05
246,1.7709011444821954e-05,1.5375000657513738e-05,4.245797754265368e-05,1.029099803417921e-05
247,1.8165999790653586e-05,1.0082992957904935e-05,3.533298149704933e-05,1.0124989785254002e-05
248,1.795799471437931e-05,8.917006198316813e-06,4.116701893508434e-05,9.95901064015925e-06
249,1.7749989638105035e-05,9.249983122572303e-06,4.691700451076031e-05,1.0749994544312358e-05
250,1.5458004781976342e-05,1.5375000657513738e-05,4.041698412038386e-05,1.0040996130555868e-05
251,1.8708000425249338e-05,1.1625001206994057e-05,4.2208004742860794e-05,1.0374991688877344e-05
252,1.8291000742465258e-05,1.5833007637411356e-05,4.4374988647177815e-05,1.0042014764621854e-05
253,1.6416975995525718e-05,9.042007150128484e-06,3.7500023609027267e-05,1.0082992957904935e-05
254,1.8458988051861525e-05,1.2584001524373889e-05,4.183300188742578e-05,1.0374991688877344e-05
255,1.837499439716339e-05,5.416979547590017e-06,3.8708996726199985e-05,1.0249990737065673e-05
256,1.86669931281358e-05,1.5291996533051133e-05,4.42500167991966e-05,1.0375020792707801e-05
257,1.854199217632413e-05,5.916983354836702e-06,3.983298665843904e-05,1.0249990737065673e-05
258,1.895800232887268e-05,1.6000005416572094e-05,4.904199158772826e-05,1.09999964479357e-05
259,1.8999999156221747e-05,9.54102142713964e-06,3.291599568910897e-05,9.95802110992372e-06
260,1.8708000425249338e-05,8.834002073854208e-06,3.5500008380040526e-05,1.0416988516226411e-05
261,1.86669931281358e-05,9.624985978007317e-06,4.216597881168127e-05,1.0584015399217606e-05
262,1.9416998839005828e-05,6.167014362290502e-06,4.020897904410958e-05,9.99998883344233e-06
263,1.895800232887268e-05,1.3334007235243917e-05,3.23750136885792e-05,1.016599708236754e-05
264,1.883300137706101e-05,9.666982805356383e-06,4.2917003156617284e-05,1.0166986612603068e-05
265,1.9166996935382485e-05,9.125011274591088e-06,4.041599459014833e-05,1.0542018571868539e-05
266,1.9583007087931037e-05,1.3541983207687736e-05,3.4500000765547156e-05,1.1124997399747372e-05
267,1.9583007087931037e-05,1.0500021744519472e-05,4.429201362654567e-05,1.0125018889084458e-05
268,1.9625003915280104e-05,9.584007784724236e-06,5.045899888500571e-05,1.0082992957904935e-05
269,1.9709026673808694e-05,8.458999218419194e-06,4.404099308885634e-05,1.066701952368021e-05
270,1.912500010803342e-05,8.166010957211256e-06,4.920799983665347e-05,1.0832998668774962e-05
271,1.9500002963468432e-05,6.084010237827897e-06,3.216598997823894e-05,1.0082992957904935e-05
272,1.812499249354005e-05,1.2167001841589808e-05,3.7874997360631824e-05,1.0209012543782592e-05
273,1.9708008039742708e-05,1.0832998668774962e-05,3.316698712296784e-05,1.0040996130555868e-05
274,1.933402381837368e-05,1.1249998351559043e-05,3.5707984352484345e-05,1.1333002476021647e-05
275,1.966700074262917e-05,1.091597368940711e-05,3.370799822732806e-05,1.016599708236754e-05
276,1.9875005818903446e-05,9.415991371497512e-06,4.541699308902025e-05,1.0540999937802553e-05
277,2.070798655040562e-05,6.791990017518401e-06,4.558300133794546e-05,1.0875024599954486e-05
278,1.8624996300786734e-05,8.37500556372106e-06,4.949999856762588e-05,1.1708005331456661e-05
279,2.0000006770715117e-05,1.5208002878353e-05,4.058299236930907e-05,1.0499992640689015e-05
280,2.054101787507534e-05,1.1208001524209976e-05,4.2041996493935585e-05,1.0584015399217606e-05
281,1.9041995983570814e-05,8.37500556372106e-06,3.72079957742244e-05,1.0541989468038082e-05
282,1.8874998204410076e-05,9.124982170760632e-06,4.420799086801708e-05,1.0249990737065673e-05
283,1.8250022549182177e-05,1.7125013982877135e-05,4.300000728107989e-05,1.0417017620056868e-05
284,2.0167004549875855e-05,9.37501317821443e-06,3.745799767784774e-05,1.087499549612403e-05
285,2.0832987502217293e-05,8.25000461190939e-06,3.333299537189305e-05,1.066701952368021e-05
286,2.116698306053877e-05,1.220798003487289e-05,5.0000002374872565e-05,1.0916002793237567e-05
287,2.0540988771244884e-05,1.6375008272007108e-05,4.5208988012745976e-05,1.0457995813339949e-05
288,2.0917010260745883e-05,1.0167015716433525e-05,4.045901005156338e-05,1.0042014764621854e-05
289,2.0917010260745883e-05,1.720801810733974e-05,4.68340003862977e-05,1.0249990737065673e-05
