,LS,BST,LLRBT,BF
256,1.6792007954791188e-05,8.500006515532732e-06,4.141699173487723e-05,1.1333002476021647e-05
257,1.679197885096073e-05,1.4416989870369434e-05,3.649998689070344e-05,1.087499549612403e-05
258,1.662501017563045e-05,1.4416989870369434e-05,4.9250025767832994e-05,1.0625022696331143e-05
259,1.6790989320725203e-05,1.420799526385963e-05,4.045802052132785e-05,1.1124997399747372e-05
260,1.604200224392116e-05,1.0666000889614224e-05,4.658399848267436e-05,1.1249998351559043e-05
261,1.6834004782140255e-05,1.4125020243227482e-05,4.370900569483638e-05,1.0707997716963291e-05
262,1.7457990907132626e-05,6.833026418462396e-06,4.579097731038928e-05,1.1208001524209976e-05
263,1.60830095410347e-05,8.749979315325618e-06,3.637498593889177e-05,1.0917021427303553e-05
264,1.7208978533744812e-05,1.200000406242907e-05,4.0915998397395015e-05,1.1416996130719781e-05
265,1.737498678267002e-05,1.362498733215034e-05,3.804100560955703e-05,1.2957985745742917e-05
266,1.7458980437368155e-05,6.374990334734321e-06,5.120900459587574e-05,1.1083000572398305e-05
267,1.4791992725804448e-05,1.1208001524209976e-05,4.112499300390482e-05,1.0916992323473096e-05
268,1.6250007320195436e-05,1.3667013263329864e-05,4.741598968394101e-05,1.1083000572398305e-05
269,1.7875019693747163e-05,1.170899486169219e-05,3.724999260157347e-05,1.1083000572398305e-05
270,1.575000351294875e-05,1.2083008186891675e-05,5.033300840295851e-05,1.1249998351559043e-05
271,1.7624988686293364e-05,1.2250005966052413e-05,3.7124991649761796e-05,2.0209001377224922e-05
272,1.7833983292803168e-05,1.491600414738059e-05,4.3042004108428955e-05,1.0457995813339949e-05
273,1.654098741710186e-05,8.874980267137289e-06,4.075001925230026e-05,1.0916992323473096e-05
274,1.60830095410347e-05,7.124996045604348e-06,4.012498538941145e-05,1.129199517890811e-05
275,1.7958023818209767e-05,7.166992872953415e-06,4.0292012272402644e-05,1.9208004232496023e-05
276,1.7916987417265773e-05,1.09999964479357e-05,3.558301250450313e-05,1.1374999303370714e-05
277,1.695798709988594e-05,6.832997314631939e-06,4.6083005145192146e-05,1.1124997399747372e-05
278,1.7916987417265773e-05,8.708011591807008e-06,3.220798680558801e-05,1.0707997716963291e-05
279,1.8583989003673196e-05,8.25000461190939e-06,3.75840172637254e-05,1.5375000657513738e-05
280,1.8333987100049853e-05,1.1958007235080004e-05,3.3791002351790667e-05,1.087499549612403e-05
281,1.7417012713849545e-05,7.708003977313638e-06,4.4500018702819943e-05,1.1041993275284767e-05
282,1.6542006051167846e-05,1.1208991054445505e-05,3.399999695830047e-05,1.0540999937802553e-05
283,1.8499995348975062e-05,7.499998901039362e-06,3.749999450519681e-05,1.087499549612403e-05
284,1.679197885096073e-05,1.3417011359706521e-05,3.937500878237188e-05,1.1083990102633834e-05
285,1.8332997569814324e-05,1.2249976862221956e-05,4.704197635874152e-05,1.1208001524209976e-05
