,BST,BSTRec
2321,8.541700663045049e-05,0.00018779200036078691
2322,6.61670055706054e-05,0.00012995899305678904
2323,5.045899888500571e-05,0.00010495801689103246
2324,6.266700802370906e-05,0.0001226250024046749
2325,5.287499516271055e-05,0.00011291698319837451
2326,5.795797915197909e-05,0.000115458999061957
2327,7.812498370185494e-05,0.00016070797573775053
2328,5.6832999689504504e-05,0.00011970801278948784
2329,5.570799112319946e-05,0.00010924998787231743
2330,5.441700341179967e-05,0.00011070800246670842
2331,5.566701292991638e-05,0.00011245798668824136
2332,6.662501255050302e-05,0.00014062499394640326
2333,5.412500468082726e-05,0.00010820900206454098
2334,6.85419945511967e-05,0.00013570900773629546
2335,6.37920165900141e-05,0.00012437498662620783
2336,5.0875009037554264e-05,0.0001051250146701932
2337,5.800000508315861e-05,0.00011883300612680614
2338,6.3000014051795e-05,0.000127417006297037
2339,7.350000669248402e-05,0.000145500001963228
2340,8.241701289080083e-05,0.00016579200746491551
2341,6.44999963697046e-05,0.00012637500185519457
2342,4.9291993491351604e-05,8.945801528170705e-05
2343,5.08330122102052e-05,0.00010633398778736591
2344,5.587501800619066e-05,0.00011999998241662979
2345,6.995900184847414e-05,0.0001413749996572733
2346,8.399999933317304e-05,0.00015937499119900167
2347,4.762501339428127e-05,8.283401257358491e-05
2348,8.095800876617432e-05,0.0001334169937763363
2349,7.116701453924179e-05,0.00015391601482406259
2350,6.583301001228392e-05,0.0001414580037817359
2351,8.329100091941655e-05,0.0001651250058785081
2352,5.833301111124456e-05,0.00012533299741335213
2353,5.425000563263893e-05,0.00011216601706109941
2354,6.866597686894238e-05,0.0001372499973513186
2355,6.604098598472774e-05,0.00013904200750403106
2356,5.966698518022895e-05,0.00011462499969638884
2357,5.754097946919501e-05,0.000112209003418684
2358,5.67499955650419e-05,0.0001185830042231828
2359,6.187500548548996e-05,0.00012729197624139488
2360,4.7874986194074154e-05,8.670901297591627e-05
2361,7.004101644270122e-05,0.00014275001012720168
2362,5.587501800619066e-05,0.00011158300912939012
2363,7.333300891332328e-05,0.0001512909948360175
2364,4.820901085622609e-05,0.00010420801118016243
2365,5.5957993026822805e-05,0.0001110419980250299
2366,5.687499651685357e-05,0.00012054198305122554
2367,6.0375023167580366e-05,0.00012170799891464412
2368,5.6333024986088276e-05,0.00011774999438785017
2369,5.5666983826085925e-05,0.00011333302245475352
2370,7.508302223868668e-05,0.00015033400268293917
2371,4.883299698121846e-05,0.00014345801901072264
2372,4.904199158772826e-05,0.00014024999109096825
2373,5.054200300946832e-05,0.00011662501492537558
2374,8.600001456215978e-05,0.00021895798272453249
2375,8.125000749714673e-05,0.00017904199194163084
2376,6.829100311733782e-05,0.00017220800509676337
2377,4.3249980080872774e-05,0.00010987499263137579
2378,4.387498483993113e-05,8.012499893084168e-05
2379,7.366700447164476e-05,0.00014750001719221473
2380,3.120899782516062e-05,7.974999607540667e-05
2381,6.170800770632923e-05,0.0001449999981559813
2382,8.666698704473674e-05,0.0002355419856030494
2383,6.575000588782132e-05,0.0001390830148011446
2384,6.36249897070229e-05,0.00013208299060352147
2385,5.5334006901830435e-05,0.00010920802014879882
2386,7.337497663684189e-05,0.00014537500101141632
2387,4.329197690822184e-05,8.670901297591627e-05
2388,6.42910017631948e-05,0.00013412500265985727
2389,4.4791988329961896e-05,8.116700337268412e-05
2390,5.49169781152159e-05,0.0001127079885918647
2391,5.92079886700958e-05,0.00012462498852983117
2392,5.5374985095113516e-05,0.00011670801904983819
2393,6.604197551496327e-05,0.00012808298924937844
2394,4.68340003862977e-05,8.112500654533505e-05
2395,4.5082997530698776e-05,8.320898632518947e-05
2396,6.158399628475308e-05,0.00013108301209285855
2397,4.4791988329961896e-05,8.662501932121813e-05
2398,6.958402809686959e-05,0.0001367499935440719
2399,5.991698708385229e-05,0.00012104201596230268
2400,6.137500167824328e-05,0.00012866698671132326
2401,4.2041996493935585e-05,7.795801502652466e-05
2402,6.758302333764732e-05,0.00013629102613776922
2403,5.716600571759045e-05,0.0001188750029541552
2404,7.57500238250941e-05,0.00015016700490377843
2405,4.5958004193380475e-05,8.508400060236454e-05
2406,4.729200736619532e-05,8.412500028498471e-05
2407,8.245799108408391e-05,0.00015708300634287298
2408,6.68749853502959e-05,0.0001307500060647726
2409,4.8959016567096114e-05,0.00010370899690315127
2410,5.7124998420476913e-05,0.00011250001261942089
2411,5.583401070907712e-05,8.700002217665315e-05
2412,8.266698569059372e-05,0.00016058399342000484
2413,6.445799954235554e-05,0.00012670800788328052
2414,5.6666001910343766e-05,0.00011170899961143732
2415,7.379098678939044e-05,0.00014512499910779297
2416,5.337499896995723e-05,0.00010191701585426927
2417,8.67500202730298e-05,0.00016695799422450364
2418,6.670900620520115e-05,0.00013445800868794322
2419,6.220798240974545e-05,0.00012145799701102078
2420,8.112500654533505e-05,0.0001613750064279884
2421,5.179198342375457e-05,8.958301623351872e-05
2422,6.000002031214535e-05,0.00012033400707878172
2423,6.337501690723002e-05,0.00012758298544213176
2424,7.629100582562387e-05,0.00014474999625235796
2425,8.116601384244859e-05,0.0001612920023035258
2426,4.5791995944455266e-05,8.104098378680646e-05
2427,5.774997407570481e-05,0.00011170899961143732
2428,6.670798757113516e-05,0.00013041700003668666
2429,7.34579807613045e-05,0.000152749998960644
2430,4.762498429045081e-05,0.00010283399024046957
2431,6.545899668708444e-05,0.00012858299305662513
2432,7.504198583774269e-05,0.00014704099157825112
2433,6.77499920129776e-05,0.00013212498743087053
2434,8.616701234132051e-05,0.00018254099995829165
2435,7.395801367238164e-05,0.00015491701196879148
2436,9.804099681787193e-05,0.00019429100211709738
2437,7.837498560547829e-05,0.00015791598707437515
2438,7.958398782648146e-05,0.0001438329927623272
2439,7.141701644286513e-05,0.00016491700080223382
2440,7.704200106672943e-05,0.00016895800945349038
2441,8.583301678299904e-05,0.0001482499937992543
2442,6.254200707189739e-05,0.00015470798825845122
2443,7.112498860806227e-05,0.00015712500317022204
2444,8.770899148657918e-05,0.0001760419982019812
2445,5.966599564999342e-05,0.0001397079904563725
2446,7.016700692474842e-05,0.00014937500236555934
2447,8.995801908895373e-05,0.00019137500203214586
2448,5.43750065844506e-05,0.00012312500621192157
2449,6.17500045336783e-05,0.00013729199417866766
2450,6.537497392855585e-05,0.0001423330104444176
