,LS,BST,LLRBT,BF
142,9.37501317821443e-06,1.029198756441474e-05,3.7999998312443495e-05,1.0333023965358734e-05
143,9.459006832912564e-06,7.458991603925824e-06,4.700000863522291e-05,9.957992006093264e-06
144,9.792012860998511e-06,9.875016985461116e-06,4.283399903215468e-05,1.029198756441474e-05
145,9.54102142713964e-06,7.125025149434805e-06,4.5167020289227366e-05,1.4249992091208696e-05
146,9.58298915065825e-06,6.292015314102173e-06,4.4540996896103024e-05,1.029099803417921e-05
147,9.500014130026102e-06,9.167008101940155e-06,4.4666987378150225e-05,1.0499992640689015e-05
148,9.542010957375169e-06,1.0041985660791397e-05,4.029198316857219e-05,1.0334013495594263e-05
149,9.459006832912564e-06,1.0125018889084458e-05,4.266700125299394e-05,1.0417017620056868e-05
150,8.750008419156075e-06,1.1542026186361909e-05,4.25000034738332e-05,1.0166986612603068e-05
151,9.957992006093264e-06,6.291986210271716e-06,2.9290997190400958e-05,1.0332994861528277e-05
152,1.066701952368021e-05,1.1416006600484252e-05,4.795799031853676e-05,1.058299676515162e-05
153,1.0333023965358734e-05,1.1124997399747372e-05,4.037498729303479e-05,1.016599708236754e-05
154,1.0707997716963291e-05,7.458991603925824e-06,4.066701512783766e-05,9.791983757168055e-06
155,1.0624993592500687e-05,1.1958007235080004e-05,3.866699989885092e-05,1.0457995813339949e-05
156,1.0249990737065673e-05,5.958019755780697e-06,3.270799061283469e-05,1.2500007869675756e-05
157,9.416020475327969e-06,8.291011909022927e-06,4.9416994443163276e-05,1.0583986295387149e-05
158,1.0750023648142815e-05,7.833004929125309e-06,3.187500988133252e-05,1.0124989785254002e-05
159,1.1333002476021647e-05,9.99998883344233e-06,4.14160022046417e-05,1.0583986295387149e-05
160,1.0916002793237567e-05,9.665993275120854e-06,4.25000034738332e-05,1.0583986295387149e-05
161,1.2042000889778137e-05,7.291004294529557e-06,3.8708007195964456e-05,9.874987881630659e-06
162,1.1500000255182385e-05,1.0917021427303553e-05,4.504199023358524e-05,9.625015081837773e-06
163,1.1582975275814533e-05,8.333008736371994e-06,3.6833022022619843e-05,9.749986929818988e-06
164,1.170899486169219e-05,6.541988113895059e-06,4.2750005377456546e-05,1.7874990589916706e-05
165,1.1374999303370714e-05,9.16598946787417e-06,3.416600520722568e-05,1.087499549612403e-05
166,1.1249998351559043e-05,9.208015399053693e-06,3.254201146773994e-05,1.0207993909716606e-05
167,1.1041993275284767e-05,1.1209020158275962e-05,4.837499000132084e-05,1.0916992323473096e-05
168,1.1249998351559043e-05,7.333001121878624e-06,4.029099363833666e-05,1.2665987014770508e-05
169,1.1458992958068848e-05,1.1916010407730937e-05,3.9417005609720945e-05,1.025001984089613e-05
170,1.1208001524209976e-05,1.0459014447405934e-05,5.195898120291531e-05,1.0500021744519472e-05
171,1.1500000255182385e-05,8.082977728918195e-06,4.6542001655325294e-05,1.0292016668245196e-05
172,1.087499549612403e-05,8.583010639995337e-06,3.4083990612998605e-05,1.0042014764621854e-05
173,1.1916999937966466e-05,1.066701952368021e-05,4.358301521278918e-05,1.0459014447405934e-05
174,1.1374999303370714e-05,8.95900302566588e-06,4.1624996811151505e-05,1.0832998668774962e-05
175,1.1791998986154795e-05,7.875001756474376e-06,3.7290999898687005e-05,1.6125006368383765e-05
176,1.1750002158805728e-05,8.167000487446785e-06,4.24169993493706e-05,9.833980584517121e-06
177,1.1541997082531452e-05,4.959001671522856e-06,4.4791988329961896e-05,1.0125018889084458e-05
178,1.1625001206994057e-05,7.250026101246476e-06,4.183399141766131e-05,1.2625008821487427e-05
179,1.2125005014240742e-05,1.0167015716433525e-05,5.133301601745188e-05,1.087499549612403e-05
180,1.0459014447405934e-05,1.0125018889084458e-05,3.0750001315027475e-05,1.0749994544312358e-05
181,1.0042014764621854e-05,9.750016033649445e-06,5.170798976905644e-05,1.0709016351029277e-05
182,1.1916999937966466e-05,1.0332994861528277e-05,4.612500197254121e-05,1.0540999937802553e-05
183,1.2457981938496232e-05,1.087499549612403e-05,3.804100560955703e-05,1.0624993592500687e-05
184,1.0749994544312358e-05,5.458015948534012e-06,4.404099308885634e-05,1.058299676515162e-05
185,1.2042000889778137e-05,1.1290976544842124e-05,4.6666013076901436e-05,1.066701952368021e-05
186,1.2250005966052413e-05,1.3791985111311078e-05,6.316599319688976e-05,1.129100564867258e-05
187,1.2459000572562218e-05,1.2375006917864084e-05,5.208398215472698e-05,1.066701952368021e-05
188,1.1916010407730937e-05,1.1625001206994057e-05,5.312499706633389e-05,1.0832998668774962e-05
189,1.262497971765697e-05,1.2584001524373889e-05,3.949998063035309e-05,1.4541001291945577e-05
190,1.2542004697024822e-05,1.3417011359706521e-05,4.05839818995446e-05,1.0207993909716606e-05
191,1.1166994227096438e-05,1.3041018974035978e-05,3.904200275428593e-05,1.0540999937802553e-05
192,1.1208001524209976e-05,1.0374991688877344e-05,4.433299181982875e-05,1.0124989785254002e-05
193,1.2874981621280313e-05,1.1041993275284767e-05,4.5833003241568804e-05,1.029198756441474e-05
194,1.229200279340148e-05,1.0541989468038082e-05,4.741700831800699e-05,1.1625001206994057e-05
195,1.2708012945950031e-05,1.300001167692244e-05,4.454201553016901e-05,1.0499992640689015e-05
196,1.300001167692244e-05,8.415983757004142e-06,4.9250025767832994e-05,1.0707997716963291e-05
197,1.2917007552459836e-05,1.1249998351559043e-05,3.62499849870801e-05,1.1500000255182385e-05
198,1.1582975275814533e-05,1.0333023965358734e-05,4.5666994992643595e-05,1.0624993592500687e-05
199,1.2833013897761703e-05,9.54102142713964e-06,4.920799983665347e-05,1.0332994861528277e-05
200,1.370901009067893e-05,1.1041993275284767e-05,3.7874997360631824e-05,1.1833006283268332e-05
201,1.3334007235243917e-05,1.0417017620056868e-05,3.462500171735883e-05,1.0125018889084458e-05
202,1.18750031106174e-05,1.1333002476021647e-05,4.137502401135862e-05,1.0416988516226411e-05
203,1.3125012628734112e-05,9.29099041968584e-06,4.445802187547088e-05,1.1083000572398305e-05
204,1.3500015484169126e-05,1.5249999705702066e-05,5.687499651685357e-05,1.029198756441474e-05
205,1.2874981621280313e-05,1.3415992725640535e-05,5.43750065844506e-05,9.875016985461116e-06
206,1.333298860117793e-05,9.459006832912564e-06,4.762498429045081e-05,1.058299676515162e-05
207,1.3500015484169126e-05,6.583984941244125e-06,4.541600355878472e-05,1.0082992957904935e-05
208,1.3583980035036802e-05,9.167008101940155e-06,3.858399577438831e-05,1.0499992640689015e-05
209,1.3500015484169126e-05,1.0249990737065673e-05,4.774998524226248e-05,1.0332994861528277e-05
210,1.229101326316595e-05,1.2542004697024822e-05,4.72499814350158e-05,1.0458024917170405e-05
211,1.362498733215034e-05,6.292015314102173e-06,4.600000102072954e-05,1.0417017620056868e-05
212,1.4166987966746092e-05,1.025001984089613e-05,4.924999666400254e-05,1.0042014764621854e-05
213,1.3333017705008388e-05,1.0791991371661425e-05,4.9124995712190866e-05,1.0542018571868539e-05
214,1.4082994312047958e-05,1.0499992640689015e-05,3.891700180247426e-05,1.0459014447405934e-05
