,BST,BSTRec
312,3.458300489000976e-05,7.54169886931777e-05
313,2.0249979570508003e-05,4.254200030118227e-05
314,2.025000867433846e-05,3.9207981899380684e-05
315,4.712500958703458e-05,0.0001317080168519169
316,4.5249995309859514e-05,8.783402154222131e-05
317,3.533301060087979e-05,6.395799573510885e-05
318,4.616699879989028e-05,8.850000449456275e-05
319,3.0916009563952684e-05,5.708300159312785e-05
320,5.3333002142608166e-05,0.00010183299309574068
321,6.133300485089421e-05,0.00011833300231955945
322,4.395900759845972e-05,7.920799544081092e-05
323,3.404199378564954e-05,6.345799192786217e-05
324,6.762499106116593e-05,0.00012991699622943997
325,4.816698492504656e-05,8.624998736195266e-05
326,6.041600136086345e-05,0.00011783401714637876
327,1.879202318377793e-05,3.591700806282461e-05
328,5.849997978657484e-05,0.00011491600889712572
329,4.741700831800699e-05,8.458300726488233e-05
330,7.062501390464604e-05,0.00013245802256278694
331,6.083300104364753e-05,0.00011749999248422682
332,4.895898746326566e-05,0.00010058301268145442
333,3.7375022657215595e-05,6.95830094628036e-05
334,5.8165984228253365e-05,0.00011058300151489675
335,7.233300129882991e-05,0.0001338339934591204
336,3.399999695830047e-05,6.195800960995257e-05
337,6.370898336172104e-05,0.0001204590080305934
338,4.716700641438365e-05,8.429199806414545e-05
339,4.8999994760379195e-05,9.933399269357324e-05
340,2.5999994250014424e-05,4.7582987463101745e-05
341,5.329199484549463e-05,0.00010254100197926164
342,6.383302388712764e-05,0.00011475000064820051
343,5.5625016102567315e-05,0.00010741699952632189
344,5.720800254493952e-05,0.00011529200128279626
345,3.470800584182143e-05,6.79170188959688e-05
346,4.441698547452688e-05,8.333398727700114e-05
347,6.600000779144466e-05,0.0001269589993171394
348,4.379200981929898e-05,8.083300781436265e-05
349,6.525000208057463e-05,0.00012437498662620783
350,7.670899503864348e-05,0.0001438329927623272
351,4.3249980080872774e-05,7.783301407471299e-05
352,4.1624996811151505e-05,7.666600868105888e-05
353,4.066701512783766e-05,7.524999091401696e-05
354,4.679098492488265e-05,8.458300726488233e-05
355,3.1042000045999885e-05,5.649999366141856e-05
356,2.6291003450751305e-05,4.854099825024605e-05
357,3.862500307150185e-05,7.233399082906544e-05
358,3.108399687334895e-05,5.975001840852201e-05
359,2.458400558680296e-05,4.745801561512053e-05
360,4.216600791551173e-05,7.841701153665781e-05
361,5.699999746866524e-05,0.0001093749888241291
362,4.641601117327809e-05,8.591701043769717e-05
363,4.67080099042505e-05,8.420800440944731e-05
364,5.445801070891321e-05,0.00010854197898879647
365,6.779201794415712e-05,0.00014891699538566172
366,5.195799167267978e-05,0.00011850000009872019
367,3.987498348578811e-05,8.504197467118502e-05
368,4.4334010453894734e-05,9.300000965595245e-05
369,5.545798921957612e-05,0.0001238750119227916
370,3.487500362098217e-05,7.487498805858195e-05
371,4.6707980800420046e-05,9.675000910647213e-05
372,3.724999260157347e-05,8.087497553788126e-05
373,5.295799928717315e-05,0.00011845800327137113
374,5.254099960438907e-05,0.0001177079975605011
375,2.9333983547985554e-05,6.4416992245242e-05
376,3.53749783243984e-05,7.079099304974079e-05
377,4.883401561528444e-05,9.724998380988836e-05
378,2.912498894147575e-05,6.283298716880381e-05
379,3.904200275428593e-05,9.037498966790736e-05
380,5.8542005717754364e-05,0.00013270802446641028
381,5.92079886700958e-05,0.00013012500130571425
382,8.012499893084168e-05,0.00016804199549369514
383,3.754100180231035e-05,7.887498941272497e-05
384,4.941600491292775e-05,0.00011604200699366629
385,3.600001218728721e-05,8.170798537321389e-05
386,5.345800309441984e-05,0.00011629197979345918
387,4.445799277164042e-05,8.900000830180943e-05
388,7.641597767360508e-05,0.00016312499064952135
389,6.254200707189739e-05,0.00013995901099406183
390,6.104199565015733e-05,0.000133915978949517
391,7.354101398959756e-05,0.00015624999650754035
392,5.76250022277236e-05,0.0001245840103365481
393,5.541701102629304e-05,0.0001209579932037741
394,5.270799738354981e-05,0.00011954200454056263
395,5.683398921974003e-05,0.00012808400788344443
396,5.600001895800233e-05,0.00012341700494289398
397,5.337499896995723e-05,0.00012062498717568815
398,4.687500768341124e-05,9.549999958835542e-05
399,8.254099520854652e-05,0.00017312497948296368
400,5.829200381413102e-05,0.00012779200915247202
401,4.720798460766673e-05,8.187498315237463e-05
402,2.937499084509909e-05,5.52500132471323e-05
403,2.7708010748028755e-05,5.241698818281293e-05
404,3.845800529234111e-05,7.533299503847957e-05
405,4.812501720152795e-05,0.0001016249880194664
406,5.324999801814556e-05,9.549999958835542e-05
407,4.583402187563479e-05,0.00019829199300147593
408,6.074999691918492e-05,0.00011329201515763998
409,3.2083975384011865e-05,5.77080063521862e-05
410,6.0999998822808266e-05,0.00012687500566244125
411,6.074999691918492e-05,0.0001203749852720648
412,5.2458985010161996e-05,0.000137166993226856
413,7.308399653993547e-05,0.00013629201566800475
414,3.63329891115427e-05,6.137497257441282e-05
415,2.99170205835253e-05,4.783298936672509e-05
416,5.2041985327377915e-05,8.570798672735691e-05
417,3.866699989885092e-05,6.73340109642595e-05
418,5.7666999055072665e-05,0.00010400000610388815
419,4.8582995077595115e-05,8.283302304334939e-05
420,4.612500197254121e-05,7.862498750910163e-05
421,5.1583017921075225e-05,7.516698678955436e-05
422,2.2332998923957348e-05,3.658400964923203e-05
423,5.01670001540333e-05,8.29579948913306e-05
424,7.20839889254421e-05,0.00012479099677875638
425,6.037499406374991e-05,0.0001091659942176193
426,5.58749889023602e-05,0.00010212502093054354
427,8.829199941828847e-05,0.00015095798880793154
428,7.44589779060334e-05,0.00012916600098833442
429,6.4416992245242e-05,0.00011683302000164986
430,7.945901597850025e-05,0.00013770899386145175
431,5.7083991123363376e-05,0.00010254199150949717
432,4.0457991417497396e-05,7.137499051168561e-05
433,5.9874990256503224e-05,0.00010799997835420072
434,9.512502583675086e-05,0.00014808299602009356
435,3.441699664108455e-05,6.079199374653399e-05
436,6.820799899287522e-05,0.00012337497901171446
437,2.912498894147575e-05,3.970798570662737e-05
438,7.229100447148085e-05,0.00010204201680608094
439,0.00015058298595249653,8.095800876617432e-05
440,6.675001350231469e-05,8.550001075491309e-05
441,4.562499816529453e-05,8.425000123679638e-05
442,3.925000783056021e-05,6.425002356991172e-05
443,7.229199400171638e-05,0.00011795799946412444
444,6.004102760925889e-05,0.00010254199150949717
445,6.787499296478927e-05,7.329200161620975e-05
446,8.833300671540201e-05,7.670899503864348e-05
447,7.995800115168095e-05,4.90829988848418e-05
448,5.820899968966842e-05,7.18749943189323e-05
449,2.8790993383154273e-05,4.829201498068869e-05
450,2.4250010028481483e-05,3.925000783056021e-05
451,0.00014133300282992423,0.0001000420015770942
452,3.204098902642727e-05,5.529201007448137e-05
453,3.454199759289622e-05,6.250001024454832e-05
454,4.262497532181442e-05,7.566600106656551e-05
455,6.549997488036752e-05,0.00012933398829773068
456,6.69579894747585e-05,0.00012499999138526618
457,4.220899427309632e-05,7.729101344011724e-05
458,6.125000072643161e-05,0.00011708398233167827
459,4.054201417602599e-05,7.387498044408858e-05
460,7.808298687450588e-05,0.00014116699458099902
461,5.924998549744487e-05,0.00010708300396800041
462,5.520798731595278e-05,0.00010120798833668232
463,7.895799353718758e-05,6.129100802354515e-05
464,4.7959008952602744e-05,8.187498315237463e-05
465,5.708300159312785e-05,0.00010683300206437707
466,5.287499516271055e-05,0.00010195898357778788
467,8.370800060220063e-05,0.00015774997882544994
468,5.704100476577878e-05,0.00011216598795726895
469,4.070799332112074e-05,7.537502096965909e-05
470,6.349998875521123e-05,0.00012237500050105155
471,7.420798647217453e-05,9.962500189431012e-05
472,3.245798870921135e-05,5.633398541249335e-05
473,6.066699279472232e-05,0.0001120830129366368
474,6.79589866194874e-05,0.00018133301637135446
475,7.15420173946768e-05,0.00015770900063216686
476,4.937499761581421e-05,9.575000149197876e-05
477,5.287499516271055e-05,0.00011624998296611011
478,3.4083001082763076e-05,7.112498860806227e-05
479,3.7707999581471086e-05,7.804099004715681e-05
480,5.600001895800233e-05,0.00012316697393544018
481,4.187499871477485e-05,8.645799243822694e-05
482,7.187502342276275e-05,0.00015870798961259425
483,5.6541990488767624e-05,0.00012404099106788635
484,5.620898446068168e-05,0.00012512499233707786
485,4.416599404066801e-05,8.900000830180943e-05
486,7.387500954791903e-05,0.00017295798170380294
487,1.979200169444084e-05,4.31660155300051e-05
488,3.575001028366387e-05,7.604199345223606e-05
489,3.704201662912965e-05,8.079200051724911e-05
490,4.0417013224214315e-05,8.983397856354713e-05
491,5.229099770076573e-05,0.00012920802691951394
492,4.641700070351362e-05,9.549999958835542e-05
493,5.308300023898482e-05,0.00012062498717568815
494,6.86249986756593e-05,0.00015224999515339732
495,4.158299998380244e-05,8.754097507335246e-05
496,5.34169957973063e-05,0.0001229170011356473
497,5.299999611452222e-05,0.00011795898899435997
498,4.9790978664532304e-05,0.00012204202357679605
499,6.933399708941579e-05,0.0001475839817430824
500,5.975001840852201e-05,0.00014416698832064867
501,5.783297820016742e-05,0.00012970800162293017
502,2.7875008527189493e-05,5.804200191050768e-05
503,8.033399353735149e-05,0.000171584018971771
504,4.454201553016901e-05,9.412498911842704e-05
505,5.2499992307275534e-05,0.00011916700168512762
506,5.558301927521825e-05,0.00012700000661425292
507,4.5249995309859514e-05,9.38749872148037e-05
508,6.0291989939287305e-05,0.00013337499694898725
509,6.162500358186662e-05,0.0001382080081384629
510,5.458400119096041e-05,0.00012137499288655818
511,5.67499955650419e-05,0.00012683297973126173
512,1.837499439716339e-05,4.025001544505358e-05
513,5.370899452827871e-05,0.00012108299415558577
514,3.4791999496519566e-05,7.979199290275574e-05
515,4.070898285135627e-05,8.57090053614229e-05
516,4.3459003791213036e-05,9.554199641570449e-05
517,3.0458992114290595e-05,6.4416992245242e-05
518,5.137498374097049e-05,0.00011708401143550873
519,4.641700070351362e-05,9.637500625103712e-05
520,5.625002086162567e-05,0.00012629199773073196
521,5.820899968966842e-05,0.0001297079725190997
522,7.095799082890153e-05,0.00015312497271224856
523,6.012499216012657e-05,0.0001320409937761724
524,6.36660261079669e-05,0.00014779099728912115
525,4.22910088673234e-05,8.704198990017176e-05
526,5.245799547992647e-05,0.00012049998622387648
527,1.4791992725804448e-05,2.9874994652345777e-05
528,5.562498699873686e-05,0.00012441701255738735
529,6.19589991401881e-05,0.00013895798474550247
530,5.962501745671034e-05,0.0001328329963143915
531,3.441600711084902e-05,7.074998575262725e-05
532,4.0708022424951196e-05,9.424999007023871e-05
533,3.8708996726199985e-05,8.054100908339024e-05
534,4.6542001655325294e-05,0.00011399999493733048
535,5.258299643173814e-05,0.00011758299660868943
536,3.795899101532996e-05,8.858300861902535e-05
537,5.800000508315861e-05,0.000150916981510818
538,4.187499871477485e-05,0.00014870800077915192
539,6.245900294743478e-05,0.0001415410079061985
540,4.583297413773835e-05,8.975001401267946e-05
541,4.600000102072954e-05,9.774998761713505e-05
542,5.76250022277236e-05,0.00012254100874997675
543,3.220900543965399e-05,6.279200897552073e-05
544,4.5249995309859514e-05,8.541601710021496e-05
545,4.474999150261283e-05,8.591602090746164e-05
546,3.891700180247426e-05,7.641600677743554e-05
547,8.16670071799308e-05,0.0002014170167967677
548,7.712500519119203e-05,0.00016341599985025823
549,3.629102138802409e-05,7.604199345223606e-05
550,3.9083999581635e-05,8.533397340215743e-05
551,4.24169993493706e-05,8.908400195650756e-05
552,6.954200216569006e-05,0.0001548329892102629
553,7.016598829068244e-05,0.00014899999951012433
554,3.279201337136328e-05,7.020897464826703e-05
555,4.966699634678662e-05,0.00011416699271649122
556,6.758401286788285e-05,0.0001461249776184559
557,2.5332992663607e-05,5.34169957973063e-05
558,3.6416982766240835e-05,0.00011308299144729972
559,5.949998740106821e-05,0.00013104098616167903
560,5.0708011258393526e-05,0.00011454199557192624
561,7.025001104921103e-05,0.0001489579735789448
562,7.808301597833633e-05,0.00016845899517647922
563,5.01670001540333e-05,0.00011537500540725887
564,8.600001456215978e-05,0.00018062497838400304
565,4.329098737798631e-05,8.916697697713971e-05
566,5.858400254510343e-05,0.00013266698806546628
567,6.641700747422874e-05,0.00014525000005960464
568,1.7583981389179826e-05,3.804199513979256e-05
569,5.895798676647246e-05,0.00013020899496041238
570,3.633301821537316e-05,8.145900210365653e-05
571,5.6958000641316175e-05,0.00014062499394640326
572,4.7416979214176536e-05,0.00010979201761074364
573,5.991599755361676e-05,0.00013470801059156656
574,6.837499677203596e-05,0.0001255420211236924
575,7.858299068175256e-05,0.0001455830060876906
576,7.004200597293675e-05,0.0001421659835614264
577,8.116700337268412e-05,0.00013879200560040772
578,5.037500523030758e-05,0.00011154200183227658
579,6.700001540593803e-05,0.0001448750263080001
580,6.562500493600965e-05,0.000139000010676682
581,4.824998904950917e-05,0.00011312498827464879
582,4.5249995309859514e-05,9.608399705030024e-05
