,BST,LLRBT,BF
12870,1.850002445280552e-05,7.879198528826237e-05,2.4290988221764565e-05
12871,1.708397758193314e-05,6.966700311750174e-05,2.491599298082292e-05
12872,1.6167003195732832e-05,8.395797340199351e-05,2.8375012334436178e-05
12873,1.7792015569284558e-05,7.46249861549586e-05,2.983398735523224e-05
12874,1.2500007869675756e-05,8.379199425689876e-05,2.65840208157897e-05
12875,2.5832996470853686e-05,7.562499376945198e-05,2.5792018277570605e-05
12876,1.837499439716339e-05,7.404200732707977e-05,2.433298504911363e-05
12877,1.9750004867091775e-05,7.733399979770184e-05,2.5583984097465873e-05
12878,2.6334018912166357e-05,0.00015604199143126607,2.475001383572817e-05
12879,2.6291992980986834e-05,8.829199941828847e-05,2.8291979106143117e-05
12880,2.19999928958714e-05,7.183299749158323e-05,2.549999044276774e-05
12881,1.5999976312741637e-05,8.65840120241046e-05,2.5667017325758934e-05
12882,1.604200224392116e-05,8.033300400711596e-05,2.479198155924678e-05
12883,2.154201501980424e-05,7.895802264101803e-05,2.7292000595480204e-05
12884,1.633400097489357e-05,6.758299423381686e-05,2.470900653861463e-05
12885,2.174999099224806e-05,7.937502232380211e-05,2.475001383572817e-05
12886,2.5917019229382277e-05,6.908399518579245e-05,2.591600059531629e-05
12887,2.0000006770715117e-05,8.891700417734683e-05,2.7750007575377822e-05
12888,1.4083983842283487e-05,9.233300806954503e-05,4.420900950208306e-05
12889,1.4332996215671301e-05,8.570801583118737e-05,2.6915979105979204e-05
12890,1.645900192670524e-05,8.704100036993623e-05,2.4708017008379102e-05
12891,1.795799471437931e-05,6.712498725391924e-05,2.5166984414681792e-05
12892,1.775001874193549e-05,8.945900481194258e-05,2.4042004952207208e-05
12893,1.925000105984509e-05,6.529100937768817e-05,2.3874978069216013e-05
12894,1.2458011042326689e-05,7.270800415426493e-05,2.679100725799799e-05
12895,1.691700890660286e-05,9.9916011095047e-05,2.487501478753984e-05
12896,2.1917017875239253e-05,9.133300045505166e-05,2.679100725799799e-05
12897,1.77919864654541e-05,7.616699440404773e-05,2.458400558680296e-05
12898,1.6166974091902375e-05,7.754200487397611e-05,2.6084017008543015e-05
12899,1.5874975360929966e-05,8.000002708286047e-05,2.783298259600997e-05
12900,1.4291988918557763e-05,0.00010395798017270863,2.7375004719942808e-05
12901,1.9208004232496023e-05,8.404097752645612e-05,2.475001383572817e-05
12902,1.983399852178991e-05,9.929199586622417e-05,2.7583009796217084e-05
12903,1.4667020877823234e-05,7.816698052920401e-05,2.4833017960190773e-05
12904,1.5958008589223027e-05,7.79579859226942e-05,2.520799171179533e-05
12905,1.7167010810226202e-05,7.958299829624593e-05,2.4625012883916497e-05
12906,1.695798709988594e-05,7.195901707746089e-05,2.63339898083359e-05
12907,1.3874989235773683e-05,7.491698488593102e-05,2.5582994567230344e-05
12908,2.029098686762154e-05,7.616702350787818e-05,2.5249988539144397e-05
12909,1.7667014617472887e-05,8.262498886324465e-05,2.445801510475576e-05
12910,1.1750002158805728e-05,7.29589955881238e-05,2.475001383572817e-05
12911,1.675001112744212e-05,8.245802018791437e-05,2.5124987587332726e-05
12912,1.370901009067893e-05,6.587500683963299e-05,2.487501478753984e-05
12913,1.812499249354005e-05,8.9749984908849e-05,2.475001383572817e-05
12914,1.6292004147544503e-05,7.579199154861271e-05,2.5707995519042015e-05
12915,1.7166981706395745e-05,7.083400851115584e-05,2.4874985683709383e-05
12916,1.5208002878353e-05,8.525000885128975e-05,2.795798354782164e-05
12917,1.3165990822017193e-05,8.291599806398153e-05,2.4625012883916497e-05
12918,1.4541990822181106e-05,7.516599725931883e-05,2.4500011932104826e-05
12919,1.6166013665497303e-05,7.020801422186196e-05,2.5166984414681792e-05
12920,2.8458016458898783e-05,7.737497799098492e-05,2.7834001230075955e-05
12921,1.7999991541728377e-05,7.54999928176403e-05,2.7292000595480204e-05
12922,2.783298259600997e-05,7.262500002980232e-05,2.549999044276774e-05
12923,1.6416975995525718e-05,7.775000995025039e-05,2.7583999326452613e-05
12924,2.241699257865548e-05,8.279201574623585e-05,2.8167007258161902e-05
12925,1.5083001926541328e-05,7.937502232380211e-05,2.7292000595480204e-05
12926,1.812499249354005e-05,7.124998955987394e-05,2.566599869169295e-05
12927,1.7792015569284558e-05,7.858400931581855e-05,2.5332992663607e-05
12928,1.937500201165676e-05,7.104099495336413e-05,2.6042020181193948e-05
12929,1.6874982975423336e-05,7.679100963287055e-05,3.891700180247426e-05
12930,1.0666990419849753e-05,8.329100091941655e-05,2.6083987904712558e-05
12931,1.691601937636733e-05,7.399998139590025e-05,2.5749992346391082e-05
12932,2.329100971110165e-05,7.558299694210291e-05,2.5125016691163182e-05
12933,2.8040987672284245e-05,0.0001007499813567847,2.5166984414681792e-05
12934,2.3917004000395536e-05,8.174998220056295e-05,2.5165994884446263e-05
12935,1.7624988686293364e-05,7.925002137199044e-05,2.5374989490956068e-05
12936,1.979200169444084e-05,7.429099059663713e-05,3.383299917913973e-05
12937,2.00409849639982e-05,6.824999582022429e-05,2.8125010430812836e-05
12938,1.812499249354005e-05,6.4416992245242e-05,2.9291986720636487e-05
12939,1.5875004464760423e-05,7.81250128056854e-05,2.4834007490426302e-05
12940,1.6458012396469712e-05,7.483398076146841e-05,2.7750007575377822e-05
12941,1.3125012628734112e-05,8.425000123679638e-05,2.5375018594786525e-05
12942,1.954101026058197e-05,6.858300184831023e-05,2.8457987355068326e-05
12943,2.174999099224806e-05,8.054199861362576e-05,2.633300027810037e-05
12944,2.1167012164369226e-05,6.470800144597888e-05,2.62079993262887e-05
12945,2.7292000595480204e-05,6.9500005338341e-05,2.62079993262887e-05
12946,2.9375019948929548e-05,8.462497498840094e-05,2.8499984182417393e-05
12947,1.8166989320889115e-05,8.262498886324465e-05,2.5457993615418673e-05
12948,2.2207997972145677e-05,7.758301217108965e-05,2.9499991796910763e-05
12949,1.9624974811449647e-05,7.612499757669866e-05,2.5541987270116806e-05
12950,2.1499989088624716e-05,6.929098162800074e-05,2.750000567175448e-05
12951,2.4375010980293155e-05,8.729100227355957e-05,2.9874994652345777e-05
12952,1.1708005331456661e-05,7.987499702721834e-05,2.5459012249484658e-05
12953,2.5209010345861316e-05,7.024998194538057e-05,2.779200440272689e-05
12954,1.4040997484698892e-05,8.020899258553982e-05,2.6542023988440633e-05
12955,1.8665974494069815e-05,8.475000504404306e-05,2.500001573935151e-05
12956,2.5416986318305135e-05,6.962500629015267e-05,2.475001383572817e-05
12957,2.4333014152944088e-05,6.79589866194874e-05,2.5124987587332726e-05
12958,1.895800232887268e-05,9.295801282860339e-05,2.5332992663607e-05
12959,1.604200224392116e-05,9.099999442696571e-05,2.5459012249484658e-05
12960,2.28749995585531e-05,8.220798918046057e-05,2.4916022084653378e-05
12961,1.8999999156221747e-05,8.933298522606492e-05,2.5042012566700578e-05
12962,1.9416998839005828e-05,6.429199129343033e-05,2.416700590401888e-05
12963,2.391697489656508e-05,6.341701373457909e-05,2.5125016691163182e-05
12964,2.270800177939236e-05,7.416697917506099e-05,2.5249988539144397e-05
12965,1.5792000340297818e-05,9.512502583675086e-05,2.5084009394049644e-05
12966,1.2042000889778137e-05,6.829097401350737e-05,2.591600059531629e-05
12967,1.89170241355896e-05,7.091698353178799e-05,2.558401320129633e-05
12968,1.4833000022917986e-05,8.133301162160933e-05,2.5291985366493464e-05
12969,1.76659959834069e-05,8.745800005272031e-05,2.7583999326452613e-05
12970,1.6875012079253793e-05,7.333297980949283e-05,2.4833017960190773e-05
12971,1.80420174729079e-05,7.320899749174714e-05,2.604199107736349e-05
12972,1.4958990504965186e-05,8.591599180363119e-05,2.6583002181723714e-05
12973,1.4082994312047958e-05,8.345898822881281e-05,2.5500019546598196e-05
12974,1.783299376256764e-05,7.683399599045515e-05,2.5416986318305135e-05
12975,1.8583028577268124e-05,6.695801857858896e-05,2.429101732559502e-05
12976,2.0500010577961802e-05,7.766700582578778e-05,2.404101542197168e-05
12977,2.2082997020334005e-05,7.741601439192891e-05,2.5667017325758934e-05
12978,2.7665984816849232e-05,8.520801202394068e-05,2.4541979655623436e-05
12979,1.3540993677452207e-05,7.524999091401696e-05,2.4832988856360316e-05
12980,2.012500772252679e-05,0.00014345801901072264,2.37500062212348e-05
12981,1.9832979887723923e-05,7.37910158932209e-05,2.8250011382624507e-05
12982,1.624997821636498e-05,9.362501441501081e-05,2.4541019229218364e-05
12983,2.1915999241173267e-05,7.54999928176403e-05,2.4832988856360316e-05
12984,1.9166996935382485e-05,7.104201358743012e-05,2.458400558680296e-05
12985,1.9540981156751513e-05,7.266702596098185e-05,2.3249973310157657e-05
12986,1.8457998521625996e-05,9.370897896587849e-05,2.8165988624095917e-05
12987,1.95419997908175e-05,8.212501415982842e-05,2.4374981876462698e-05
12988,2.345800749026239e-05,7.433301652781665e-05,2.4415989173576236e-05
12989,1.4582998119294643e-05,6.937500438652933e-05,2.575002145022154e-05
12990,2.1459010895341635e-05,7.491599535569549e-05,2.4792010663077235e-05
12991,1.750001683831215e-05,6.349998875521123e-05,2.5666988221928477e-05
12992,1.545899431221187e-05,9.491699165664613e-05,2.5625020498409867e-05
12993,1.937500201165676e-05,6.749999010935426e-05,2.5209010345861316e-05
12994,1.7250014934688807e-05,7.708300836384296e-05,2.720800694078207e-05
12995,1.7833022866398096e-05,7.825001375749707e-05,2.750000567175448e-05
12996,1.6292004147544503e-05,8.545900345779955e-05,2.4833017960190773e-05
12997,2.1415995433926582e-05,8.37499974295497e-05,2.5541987270116806e-05
12998,8.915987564250827e-06,7.654100772924721e-05,2.5250017642974854e-05
12999,1.4874996850267053e-05,8.316599996760488e-05,2.562499139457941e-05
13000,2.5459012249484658e-05,6.0166988987475634e-05,2.420798409730196e-05
13001,1.2791977496817708e-05,7.887498941272497e-05,2.4374981876462698e-05
13002,1.2625008821487427e-05,8.900000830180943e-05,2.4666980607435107e-05
13003,2.0749983377754688e-05,8.887500734999776e-05,2.4334003683179617e-05
13004,2.28749995585531e-05,9.075002162717283e-05,2.5625020498409867e-05
13005,2.0875013433396816e-05,8.158298442140222e-05,2.491599298082292e-05
13006,1.3250013580545783e-05,6.90840242896229e-05,2.566599869169295e-05
13007,1.0332994861528277e-05,6.133399438112974e-05,2.7166999643668532e-05
13008,1.983300899155438e-05,7.375000859610736e-05,2.4459004634991288e-05
13009,1.937500201165676e-05,6.845800089649856e-05,2.5290995836257935e-05
13010,1.795898424461484e-05,7.29160092305392e-05,2.6666995836421847e-05
13011,1.4375022146850824e-05,7.737500709481537e-05,2.604199107736349e-05
13012,1.6583013348281384e-05,7.904201629571617e-05,2.6583002181723714e-05
13013,2.054200740531087e-05,7.074998575262725e-05,2.779200440272689e-05
13014,1.5958008589223027e-05,7.083298987708986e-05,2.5374989490956068e-05
13015,1.1625001206994057e-05,8.712502312846482e-05,2.445801510475576e-05
13016,2.095801755785942e-05,7.858299068175256e-05,2.541701542213559e-05
13017,1.462499494664371e-05,8.016600622795522e-05,2.562499139457941e-05
13018,1.5166006051003933e-05,7.166599971242249e-05,2.4833017960190773e-05
13019,2.008400042541325e-05,9.462499292567372e-05,2.500001573935151e-05
13020,1.6958016203716397e-05,7.450001430697739e-05,2.5374989490956068e-05
13021,2.1875021047890186e-05,8.837500354275107e-05,2.791700535453856e-05
13022,1.129199517890811e-05,7.216600351966918e-05,2.5042012566700578e-05
13023,2.458400558680296e-05,7.833298877812922e-05,2.4625012883916497e-05
13024,1.5375000657513738e-05,6.974997813813388e-05,2.4250010028481483e-05
13025,1.3082986697554588e-05,6.77499920129776e-05,2.4707987904548645e-05
13026,1.0415998985990882e-05,8.441699901595712e-05,2.8584006940945983e-05
13027,1.8332997569814324e-05,7.520898361690342e-05,2.529201447032392e-05
13028,2.449998282827437e-05,7.266699685715139e-05,2.445801510475576e-05
13029,1.3999990187585354e-05,9.462499292567372e-05,2.4542008759453893e-05
13030,1.5666009858250618e-05,6.937500438652933e-05,2.449998282827437e-05
13031,2.0750012481585145e-05,7.866599480621517e-05,2.479198155924678e-05
13032,2.0500010577961802e-05,7.199999527074397e-05,2.4707987904548645e-05
13033,2.5375018594786525e-05,7.974999607540667e-05,2.600002335384488e-05
13034,1.2459000572562218e-05,6.441702134907246e-05,2.5707995519042015e-05
13035,1.5792000340297818e-05,8.187501225620508e-05,2.3999979021027684e-05
13036,1.637497916817665e-05,6.195800960995257e-05,2.4249980924651027e-05
13037,1.4165998436510563e-05,6.96660135872662e-05,2.4040986318141222e-05
13038,1.4707999071106315e-05,7.6374999480322e-05,2.4500011932104826e-05
13039,1.4958000974729657e-05,8.241701289080083e-05,2.8250011382624507e-05
13040,2.1917017875239253e-05,5.750000127591193e-05,2.8000009479001164e-05
13041,1.575000351294875e-05,8.962498395703733e-05,2.508299075998366e-05
13042,2.487501478753984e-05,7.795801502652466e-05,2.5332992663607e-05
13043,1.8499995348975062e-05,7.004101644270122e-05,2.4250010028481483e-05
13044,2.0958977984264493e-05,8.30839853733778e-05,2.475001383572817e-05
13045,2.2499996703118086e-05,7.1291986387223e-05,2.5250017642974854e-05
13046,1.4749995898455381e-05,7.466701208613813e-05,2.4290988221764565e-05
13047,1.5792000340297818e-05,8.545900345779955e-05,2.549999044276774e-05
13048,1.5582976629957557e-05,6.612500874325633e-05,2.6209017960354686e-05
13049,1.633301144465804e-05,8.112500654533505e-05,2.4374981876462698e-05
13050,2.0000006770715117e-05,7.379200542345643e-05,2.5166984414681792e-05
13051,1.5166995581239462e-05,5.791700095869601e-05,2.4832988856360316e-05
13052,2.529201447032392e-05,6.525000208057463e-05,2.504198346287012e-05
13053,1.8749997252598405e-05,6.933300755918026e-05,2.6708992663770914e-05
13054,1.7583020962774754e-05,7.39170063752681e-05,2.7834001230075955e-05
13055,2.1167012164369226e-05,8.04169976618141e-05,2.6291992980986834e-05
13056,1.6457983292639256e-05,8.108399924822152e-05,2.441700780764222e-05
13057,2.2833992261439562e-05,7.929099956527352e-05,2.4749984731897712e-05
13058,1.8624996300786734e-05,7.916698814369738e-05,2.4249980924651027e-05
13059,2.0459003280848265e-05,8.045800495892763e-05,2.6249996153637767e-05
13060,2.204100019298494e-05,5.941599374637008e-05,2.5125016691163182e-05
13061,1.2208009138703346e-05,7.37080117687583e-05,2.662499900907278e-05
13062,2.4125009076669812e-05,6.208301056176424e-05,2.445801510475576e-05
13063,2.2249994799494743e-05,7.308399653993547e-05,2.4834007490426302e-05
13064,2.0374980522319674e-05,7.366700447164476e-05,2.4792010663077235e-05
13065,1.3375014532357454e-05,7.933299639262259e-05,2.8084003133699298e-05
13066,1.3250013580545783e-05,8.23330192361027e-05,2.441700780764222e-05
13067,1.2208998668938875e-05,8.608400821685791e-05,2.4542008759453893e-05
13068,2.820801455527544e-05,8.170900400727987e-05,2.5332992663607e-05
13069,1.8332997569814324e-05,7.937499321997166e-05,2.4040986318141222e-05
13070,1.2749980669468641e-05,7.858301978558302e-05,2.6209017960354686e-05
13071,1.3124983524903655e-05,8.283299393951893e-05,2.6583991711959243e-05
13072,1.7000013031065464e-05,7.529201684519649e-05,2.429200685583055e-05
13073,1.4834018656983972e-05,6.054199184291065e-05,2.9624992748722434e-05
13074,1.5792000340297818e-05,7.441701018251479e-05,2.4792010663077235e-05
13075,1.62090000230819e-05,6.979200406931341e-05,2.500001573935151e-05
13076,2.429200685583055e-05,8.879200322553515e-05,2.500001573935151e-05
13077,1.4166987966746092e-05,8.93340038601309e-05,2.462498378008604e-05
13078,1.8915976397693157e-05,9.074999252334237e-05,2.462498378008604e-05
13079,9.749986929818988e-06,7.429101970046759e-05,2.504198346287012e-05
13080,1.1457974324002862e-05,0.00015100001473911107,2.4666980607435107e-05
13081,1.2542004697024822e-05,8.570801583118737e-05,2.408298314549029e-05
13082,2.6749999960884452e-05,8.162498124875128e-05,2.4749984731897712e-05
13083,1.591700129210949e-05,8.12079815659672e-05,2.491599298082292e-05
13084,2.245799987576902e-05,7.69999751355499e-05,2.429200685583055e-05
13085,1.2540986062958837e-05,8.37499974295497e-05,2.6708003133535385e-05
13086,3.083300543949008e-05,7.633300265297294e-05,2.6249996153637767e-05
13087,1.6874982975423336e-05,8.22919828351587e-05,2.7624977519735694e-05
13088,2.475001383572817e-05,7.516701589338481e-05,2.7334026526659727e-05
13089,2.2209016606211662e-05,6.791600026190281e-05,2.4249980924651027e-05
13090,2.833301550708711e-05,8.241701289080083e-05,2.549999044276774e-05
13091,2.4542008759453893e-05,8.416699711233377e-05,2.5125016691163182e-05
13092,1.4332996215671301e-05,7.54999928176403e-05,2.4500011932104826e-05
13093,2.2833992261439562e-05,8.008300210349262e-05,2.4833017960190773e-05
13094,2.241699257865548e-05,7.595799979753792e-05,2.7583009796217084e-05
13095,1.6250007320195436e-05,7.458298932760954e-05,2.4500011932104826e-05
13096,3.041699528694153e-05,9.162499918602407e-05,3.866598126478493e-05
13097,1.812499249354005e-05,8.212501415982842e-05,6.383299478329718e-05
13098,2.28749995585531e-05,8.045800495892763e-05,2.5959016056731343e-05
13099,1.5166995581239462e-05,7.608399027958512e-05,2.562499139457941e-05
13100,1.575000351294875e-05,7.645800360478461e-05,2.608299837447703e-05
13101,1.7457990907132626e-05,7.029197877272964e-05,2.5375018594786525e-05
13102,1.6000005416572094e-05,8.333299774676561e-05,2.5833986001089215e-05
13103,1.675001112744212e-05,8.299999171867967e-05,2.562499139457941e-05
13104,2.095900708809495e-05,8.037497173063457e-05,2.6583002181723714e-05
13105,1.966700074262917e-05,8.729100227355957e-05,4.587500006891787e-05
13106,2.1540996385738254e-05,8.233299013227224e-05,2.4665991077199578e-05
13107,1.62090000230819e-05,7.979100337252021e-05,2.4500011932104826e-05
13108,1.766698551364243e-05,7.541599916294217e-05,2.6625028112903237e-05
13109,1.9041995983570814e-05,8.404100663028657e-05,2.8667011065408587e-05
13110,1.3416982255876064e-05,8.091700146906078e-05,2.620898885652423e-05
13111,2.6583002181723714e-05,7.81250128056854e-05,2.850001328624785e-05
13112,1.824999344535172e-05,7.912502042017877e-05,3.270799061283469e-05
13113,1.929097925312817e-05,7.841698243282735e-05,2.4250010028481483e-05
13114,2.0750012481585145e-05,7.816700963303447e-05,2.5749992346391082e-05
13115,2.13750172406435e-05,7.987499702721834e-05,2.70830059889704e-05
13116,1.8624996300786734e-05,9.433299419470131e-05,2.6416993932798505e-05
13117,1.95419997908175e-05,8.120900020003319e-05,2.9499991796910763e-05
13118,1.2290984159335494e-05,8.112500654533505e-05,2.754098386503756e-05
13119,2.0167004549875855e-05,8.120801066979766e-05,2.8750015189871192e-05
13120,2.0208011846989393e-05,7.129201549105346e-05,2.4083012249320745e-05
13121,2.270899130962789e-05,7.795900455676019e-05,2.633300027810037e-05
13122,1.200000406242907e-05,8.137497934512794e-05,2.9375019948929548e-05
13123,1.4666991773992777e-05,7.191600161604583e-05,2.62079993262887e-05
13124,1.954101026058197e-05,7.904198719188571e-05,2.7291011065244675e-05
13125,1.7582991858944297e-05,6.591598503291607e-05,2.5042012566700578e-05
13126,2.4208013201132417e-05,7.73330102674663e-05,2.529201447032392e-05
13127,1.2834003427997231e-05,9.012501686811447e-05,2.4124979972839355e-05
13128,1.6542006051167846e-05,9.96659800875932e-05,2.5874993298202753e-05
13129,2.1374988136813045e-05,8.095800876617432e-05,2.5250017642974854e-05
13130,1.4833000022917986e-05,8.200001320801675e-05,2.4999986635521054e-05
13131,2.5749992346391082e-05,7.729098433628678e-05,2.562499139457941e-05
13132,1.883399090729654e-05,7.574999472126365e-05,2.575002145022154e-05
13133,1.80420174729079e-05,8.600001456215978e-05,2.804200630635023e-05
13134,1.7624988686293364e-05,7.654097862541676e-05,2.491599298082292e-05
13135,1.999997766688466e-05,6.829100311733782e-05,2.4084001779556274e-05
13136,2.3792003048583865e-05,7.712500519119203e-05,2.5542016373947263e-05
13137,2.0333012798801064e-05,7.366598583757877e-05,2.604199107736349e-05
13138,1.620801049284637e-05,8.279198664240539e-05,2.500001573935151e-05
13139,1.824999344535172e-05,7.241699495352805e-05,2.5833986001089215e-05
13140,2.1417014067992568e-05,7.883302168920636e-05,2.4708017008379102e-05
13141,3.2208015909418464e-05,8.620801963843405e-05,2.4250010028481483e-05
13142,2.5707995519042015e-05,7.350000669248402e-05,2.5583984097465873e-05
13143,1.9917002646252513e-05,9.575000149197876e-05,2.491698251105845e-05
13144,1.954101026058197e-05,6.145800580270588e-05,2.833301550708711e-05
13145,2.7125002816319466e-05,9.070802479982376e-05,2.662499900907278e-05
13146,1.9208993762731552e-05,8.024999988265336e-05,2.6083987904712558e-05
13147,2.4375010980293155e-05,7.395801367238164e-05,2.5583984097465873e-05
13148,1.8708000425249338e-05,8.762499783188105e-05,2.5209010345861316e-05
13149,1.5541008906438947e-05,9.629101259633899e-05,2.4500011932104826e-05
13150,1.7875019693747163e-05,7.966597331687808e-05,2.470900653861463e-05
13151,1.4208984794095159e-05,8.687499212101102e-05,2.4874985683709383e-05
13152,2.2209016606211662e-05,8.395800250582397e-05,2.5083019863814116e-05
13153,2.7999980375170708e-05,7.654199725948274e-05,2.549999044276774e-05
13154,1.8874998204410076e-05,8.133298251777887e-05,2.4124979972839355e-05
13155,2.4250010028481483e-05,8.054199861362576e-05,2.4334003683179617e-05
13156,1.7833022866398096e-05,7.708300836384296e-05,2.441700780764222e-05
13157,1.6875012079253793e-05,8.133301162160933e-05,2.5375018594786525e-05
13158,1.4374993043020368e-05,6.929101073183119e-05,2.3917004000395536e-05
13159,2.6124995201826096e-05,9.020799188874662e-05,2.420798409730196e-05
13160,1.937500201165676e-05,6.679201032966375e-05,2.4165987269952893e-05
13161,1.5208002878353e-05,8.712502312846482e-05,2.458400558680296e-05
13162,1.8457998521625996e-05,8.258398156613111e-05,2.6374997105449438e-05
13163,1.7207989003509283e-05,7.233300129882991e-05,2.4957989808171988e-05
13164,2.3125001462176442e-05,7.933299639262259e-05,2.4208013201132417e-05
13165,1.9708997569978237e-05,7.816700963303447e-05,2.4250010028481483e-05
13166,2.041601692326367e-05,6.395799573510885e-05,2.4582986952736974e-05
13167,1.4250021195039153e-05,6.741701508872211e-05,2.5249988539144397e-05
13168,2.2958993213251233e-05,7.737500709481537e-05,2.516701351851225e-05
13169,1.575000351294875e-05,6.545899668708444e-05,2.5249988539144397e-05
13170,1.4250021195039153e-05,8.666698704473674e-05,2.549999044276774e-05
13171,2.0540988771244884e-05,9.391599451191723e-05,2.5083019863814116e-05
13172,1.6375008272007108e-05,7.541599916294217e-05,2.579099964350462e-05
13173,1.7082988051697612e-05,7.88329925853759e-05,2.441700780764222e-05
13174,2.2791005903854966e-05,8.05000017862767e-05,2.5124987587332726e-05
13175,1.5249999705702066e-05,7.145898416638374e-05,2.4124979972839355e-05
13176,1.5792000340297818e-05,8.074997458606958e-05,2.500001573935151e-05
13177,1.6375008272007108e-05,6.725001730956137e-05,2.37500062212348e-05
13178,1.645900192670524e-05,8.712499402463436e-05,2.475001383572817e-05
13179,2.099998528137803e-05,9.066599886864424e-05,2.4666980607435107e-05
13180,2.2249994799494743e-05,7.100001676008105e-05,2.3999979021027684e-05
13181,2.2499996703118086e-05,6.633298471570015e-05,2.4957989808171988e-05
13182,2.066700835712254e-05,8.341699140146375e-05,2.5125016691163182e-05
13183,1.979200169444084e-05,6.891699740663171e-05,2.4832988856360316e-05
13184,2.391697489656508e-05,8.600001456215978e-05,2.4540990125387907e-05
13185,2.116698306053877e-05,8.66670161485672e-05,2.5708024622872472e-05
13186,1.58329785335809e-05,8.537500980310142e-05,2.72089964710176e-05
13187,2.2374995751306415e-05,6.416701944544911e-05,2.387500717304647e-05
13188,1.937500201165676e-05,8.370800060220063e-05,2.8125010430812836e-05
13189,1.4582998119294643e-05,7.416700827889144e-05,2.458400558680296e-05
13190,1.7584010493010283e-05,8.012502803467214e-05,2.4832988856360316e-05
13191,2.4124979972839355e-05,7.570799789391458e-05,2.475001383572817e-05
13192,2.445801510475576e-05,9.41250182222575e-05,2.4375010980293155e-05
13193,2.2541004000231624e-05,8.354199235327542e-05,2.5749992346391082e-05
13194,2.0625011529773474e-05,8.791702566668391e-05,2.4415989173576236e-05
13195,2.208401565439999e-05,7.37080117687583e-05,2.4541019229218364e-05
13196,2.0249979570508003e-05,7.191600161604583e-05,2.4791021132841706e-05
13197,1.8207996618002653e-05,7.729200297035277e-05,2.4874985683709383e-05
13198,1.762501779012382e-05,7.624999852851033e-05,2.416700590401888e-05
13199,1.4791992725804448e-05,8.466700091958046e-05,2.4334003683179617e-05
13200,2.13750172406435e-05,8.187501225620508e-05,2.3708009393885732e-05
13201,2.316699828952551e-05,8.366600377485156e-05,2.5625020498409867e-05
13202,1.8332997569814324e-05,7.450001430697739e-05,2.416700590401888e-05
13203,1.3124983524903655e-05,6.900000153109431e-05,2.420798409730196e-05
13204,1.2208998668938875e-05,7.124998955987394e-05,2.4832988856360316e-05
13205,2.016598591580987e-05,7.420801557600498e-05,2.487501478753984e-05
13206,1.7082988051697612e-05,8.758300100453198e-05,2.441700780764222e-05
13207,1.8874998204410076e-05,7.81250128056854e-05,2.4708017008379102e-05
13208,2.316600875928998e-05,6.583399954251945e-05,2.4084001779556274e-05
13209,1.7167010810226202e-05,7.916701724752784e-05,2.4124979972839355e-05
13210,1.6292004147544503e-05,7.508299313485622e-05,2.504198346287012e-05
13211,1.0125018889084458e-05,6.374999065883458e-05,2.4917011614888906e-05
13212,2.0000006770715117e-05,7.024998194538057e-05,2.7583009796217084e-05
13213,2.850001328624785e-05,8.920900290831923e-05,2.516701351851225e-05
13214,1.1374999303370714e-05,7.766700582578778e-05,2.566599869169295e-05
13215,1.8207996618002653e-05,8.13750084489584e-05,2.4917011614888906e-05
13216,1.0916002793237567e-05,6.570800906047225e-05,2.4708977434784174e-05
13217,2.649999805726111e-05,8.245802018791437e-05,2.5333021767437458e-05
13218,1.6584002878516912e-05,8.074997458606958e-05,2.954198862425983e-05
13219,2.0292005501687527e-05,7.487498805858195e-05,2.5749992346391082e-05
13220,2.112501533702016e-05,8.220900781452656e-05,2.5040993932634592e-05
13221,2.270800177939236e-05,7.06670107319951e-05,2.4083012249320745e-05
13222,2.1207990357652307e-05,7.695899694226682e-05,2.4666020181030035e-05
13223,1.9500002963468432e-05,7.387498044408858e-05,2.7292000595480204e-05
13224,1.8584018107503653e-05,8.399999933317304e-05,2.5667017325758934e-05
13225,1.9875005818903446e-05,8.983301813714206e-05,2.7875008527189493e-05
13226,1.9750004867091775e-05,7.700000423938036e-05,2.449998282827437e-05
13227,2.0374980522319674e-05,7.087501580826938e-05,2.475001383572817e-05
13228,2.241699257865548e-05,6.187500548548996e-05,2.458301605656743e-05
13229,2.7750007575377822e-05,7.908299448899925e-05,2.7000001864507794e-05
13230,1.76659959834069e-05,8.92080133780837e-05,2.4500011932104826e-05
13231,1.8749997252598405e-05,0.00020699997548945248,2.7000001864507794e-05
13232,2.3500004317611456e-05,8.020899258553982e-05,2.520799171179533e-05
13233,1.4500023098662496e-05,7.116701453924179e-05,2.4832988856360316e-05
13234,1.8874998204410076e-05,9.012498776428401e-05,2.449998282827437e-05
13235,2.695797593332827e-05,6.654098979197443e-05,2.4832988856360316e-05
13236,1.2832984793931246e-05,8.337499457411468e-05,2.520799171179533e-05
13237,1.5749974409118295e-05,8.241599425673485e-05,2.4749984731897712e-05
13238,1.6790989320725203e-05,7.445798837579787e-05,2.4374981876462698e-05
13239,1.9665982108563185e-05,8.629201329313219e-05,2.529201447032392e-05
13240,1.654197694733739e-05,0.00011316701420582831,2.387500717304647e-05
13241,2.72089964710176e-05,7.483302033506334e-05,2.4999986635521054e-05
13242,2.1374988136813045e-05,8.345898822881281e-05,2.8292008209973574e-05
13243,1.666697789914906e-05,7.47920130379498e-05,2.562499139457941e-05
13244,1.925000105984509e-05,8.970798808149993e-05,2.6666995836421847e-05
