,BST,BSTRec
259,3.749999450519681e-05,7.9624995123595e-05
260,4.850002005696297e-05,0.0001102499954868108
261,4.645899753086269e-05,9.345798753201962e-05
262,4.099999205209315e-05,8.42920271679759e-05
263,4.587500006891787e-05,9.408302139490843e-05
264,4.3208012357354164e-05,8.691599941812456e-05
265,5.6416000006720424e-05,0.0001227910106536001
266,4.520901711657643e-05,9.175000013783574e-05
267,4.9124995712190866e-05,9.437502012588084e-05
268,5.1875016652047634e-05,0.00011141700088046491
269,5.354100721888244e-05,0.00011462499969638884
270,4.3042004108428955e-05,8.62079905346036e-05
271,5.0875009037554264e-05,0.00011104097939096391
272,4.9749971367418766e-05,0.00011266701039858162
273,4.062501830048859e-05,8.174998220056295e-05
274,5.562498699873686e-05,0.0001225840242113918
275,5.020800745114684e-05,0.00011475000064820051
276,5.337499896995723e-05,9.141600457951427e-05
277,6.554200081154704e-05,0.00012629199773073196
278,4.8582995077595115e-05,9.437499102205038e-05
279,4.849999095313251e-05,8.633299148641527e-05
280,5.87090034969151e-05,0.00011816600454039872
281,2.8833019314333797e-05,5.279199103824794e-05
282,5.3750001825392246e-05,9.670798317529261e-05
283,4.66250057797879e-05,8.720799814909697e-05
284,5.787500413134694e-05,9.262500680051744e-05
285,6.674998439848423e-05,0.00011629200889728963
286,4.141699173487723e-05,7.787501090206206e-05
287,4.587500006891787e-05,8.762499783188105e-05
288,4.129100125283003e-05,8.024999988265336e-05
289,4.6667002607136965e-05,0.00011216700659133494
290,3.937497967854142e-05,6.895800470374525e-05
291,4.070799332112074e-05,8.154200622811913e-05
292,6.120899342931807e-05,0.0001257499970961362
293,0.0001069169957190752,0.0001655830128584057
294,0.00017054099589586258,0.0001194169744849205
295,7.67909805290401e-05,0.00012783400597982109
296,7.154198829084635e-05,9.220800711773336e-05
297,5.099998088553548e-05,0.00011533399811014533
298,4.7250010538846254e-05,7.870799163356423e-05
299,3.2957992516458035e-05,6.308298907242715e-05
300,6.883300375193357e-05,0.00011483399430289865
301,9.724998380988836e-05,0.00011841699597425759
302,5.6917022448033094e-05,8.762499783188105e-05
303,7.829198148101568e-05,0.00011399999493733048
304,5.766598042100668e-05,0.00011412499588914216
305,5.195898120291531e-05,0.00011125000310130417
306,4.9708003643900156e-05,9.479201980866492e-05
307,4.487502155825496e-05,7.316700066439807e-05
308,7.162499241530895e-05,0.00013441700139082968
309,5.7209021179005504e-05,9.629098349250853e-05
310,5.583401070907712e-05,0.00012066701310686767
311,5.295898881740868e-05,9.420901187695563e-05
312,7.083301898092031e-05,0.000127417006297037
313,7.112501771189272e-05,0.00012612499995157123
314,5.0915987230837345e-05,8.845899719744921e-05
315,5.8999983593821526e-05,0.00012445900938473642
316,4.645800800062716e-05,8.679099846631289e-05
317,6.299998494796455e-05,0.00011204197653569281
318,6.066699279472232e-05,9.412498911842704e-05
319,5.01670001540333e-05,0.00010145801934413612
320,5.166701157577336e-05,9.658400085754693e-05
321,5.449997843243182e-05,0.00010954099707305431
322,4.366601933725178e-05,8.625001646578312e-05
323,6.141600897535682e-05,0.00013066601241007447
324,6.433299859054387e-05,0.0001333339896518737
325,5.833400064148009e-05,0.00011520800762809813
326,4.979199729859829e-05,9.412498911842704e-05
327,3.195900353603065e-05,6.124997162260115e-05
328,5.633398541249335e-05,0.00011408299906179309
329,4.841701593250036e-05,9.425001917406917e-05
330,5.220802268013358e-05,0.0001120830129366368
331,4.66250057797879e-05,9.108398808166385e-05
332,5.5750017054378986e-05,0.00011445797281339765
333,5.8416975662112236e-05,0.00012433298979885876
334,5.8792007621377707e-05,0.00012050001532770693
335,4.650000482797623e-05,8.862500544637442e-05
336,2.4541019229218364e-05,4.641700070351362e-05
337,5.804200191050768e-05,0.0001222080027218908
338,4.437501775100827e-05,8.637501741759479e-05
339,5.649999366141856e-05,0.0001259580021724105
340,4.8999994760379195e-05,9.304200648330152e-05
341,4.874999285675585e-05,9.312498150393367e-05
342,5.325002712197602e-05,0.00011337499017827213
343,6.258400389924645e-05,0.00013266599853523076
344,5.7249999372288585e-05,0.00012166699161753058
345,6.074999691918492e-05,0.0001257499970961362
346,4.7250010538846254e-05,9.287500870414078e-05
347,6.141600897535682e-05,0.00013137501082383096
348,6.445898907259107e-05,0.00013895801384933293
349,2.9207993065938354e-05,6.237498018890619e-05
350,5.4082978749647737e-05,0.00011504100984893739
351,4.6415982069447637e-05,9.379198309034109e-05
352,5.829200381413102e-05,0.00013058300828561187
353,5.6791992392390966e-05,0.0001221249985974282
354,5.800000508315861e-05,0.00012087501818314195
355,4.775001434609294e-05,9.379198309034109e-05
356,6.562497583217919e-05,0.00013837500591762364
357,6.337498780339956e-05,0.00013366600614972413
358,5.416700150817633e-05,0.00011741701746359468
359,3.2042007660493255e-05,6.295798812061548e-05
360,6.012499216012657e-05,0.00021662499057129025
361,6.420898716896772e-05,0.00017541699344292283
362,5.845801206305623e-05,0.00013020800543017685
363,5.5750017054378986e-05,0.00011350002023391426
364,6.0457998188212514e-05,0.0001287079940084368
365,5.67499955650419e-05,0.00011387502308934927
366,4.00420103687793e-05,7.458301843144e-05
367,4.429198452271521e-05,0.00010075001046061516
368,6.37920165900141e-05,0.00014158300473354757
369,3.791699418798089e-05,7.837498560547829e-05
370,4.4082989916205406e-05,8.866700227372348e-05
371,6.299998494796455e-05,0.00014045799616724253
372,6.700001540593803e-05,0.00013349999790079892
373,7.283399463631213e-05,0.00014291700790636241
374,6.26669789198786e-05,0.00012562499614432454
375,5.020800745114684e-05,0.00010991599992848933
376,4.9291003961116076e-05,0.00011449999874457717
377,5.8958015870302916e-05,0.00010654199286364019
378,4.966699634678662e-05,8.283398346975446e-05
379,3.8707978092134e-05,7.325000478886068e-05
380,7.016700692474842e-05,0.0001330419909209013
381,6.987500819377601e-05,0.00012320801033638418
382,5.820801015943289e-05,7.850001566112041e-05
383,6.416699034161866e-05,0.00010837501031346619
384,5.5500015150755644e-05,0.00010783300967887044
385,8.270802209153771e-05,0.0001404999929945916
386,5.0000002374872565e-05,8.600001456215978e-05
387,6.387499161064625e-05,0.0001167499867733568
388,4.924999666400254e-05,8.854101179167628e-05
389,6.69579894747585e-05,0.00012345900177024305
390,7.71670020185411e-05,0.00013595799100585282
391,8.683299529366195e-05,0.00014379198546521366
